id,asset,year,rep_period,time_block_start,time_block_end,flow_1_from_asset,flow_1_to_asset,flow_2_from_asset,flow_2_to_asset,sense,constant,ratio,dual_flows_relationships
4435,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4435,4435,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4436,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4436,4436,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4437,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4437,4437,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4438,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4438,4438,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4439,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4439,4439,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4440,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4440,4440,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4441,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4441,4441,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4442,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4442,4442,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4443,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4443,4443,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4444,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4444,4444,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4445,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4445,4445,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4446,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4446,4446,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4447,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4447,4447,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4448,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4448,4448,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4449,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4449,4449,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4450,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4450,4450,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4451,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4451,4451,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4452,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4452,4452,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4453,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4453,4453,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4454,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4454,4454,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4455,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4455,4455,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4456,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4456,4456,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4457,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4457,4457,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4458,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4458,4458,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4459,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4459,4459,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4460,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4460,4460,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4461,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4461,4461,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4462,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4462,4462,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4463,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4463,4463,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4464,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4464,4464,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4465,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4465,4465,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4466,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4466,4466,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4467,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4467,4467,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4468,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4468,4468,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4469,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4469,4469,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4470,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4470,4470,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4471,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4471,4471,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4472,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4472,4472,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4473,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4473,4473,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4474,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4474,4474,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4475,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4475,4475,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4476,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4476,4476,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4477,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4477,4477,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4478,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4478,4478,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4479,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4479,4479,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4480,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4480,4480,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4481,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4481,4481,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4482,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4482,4482,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4483,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4483,4483,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4484,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4484,4484,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4485,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4485,4485,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4486,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4486,4486,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4487,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4487,4487,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4488,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4488,4488,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4489,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4489,4489,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4490,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4490,4490,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4491,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4491,4491,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4492,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4492,4492,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4493,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4493,4493,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4494,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4494,4494,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4495,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4495,4495,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4496,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4496,4496,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4497,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4497,4497,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4498,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4498,4498,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4499,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4499,4499,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4500,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4500,4500,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4501,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4501,4501,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4502,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4502,4502,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4503,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4503,4503,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4504,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4504,4504,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4505,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4505,4505,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4506,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4506,4506,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4507,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4507,4507,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4508,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4508,4508,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4509,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4509,4509,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4510,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4510,4510,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4511,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4511,4511,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4512,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4512,4512,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4513,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4513,4513,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4514,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4514,4514,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4515,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4515,4515,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4516,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4516,4516,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4517,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4517,4517,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4518,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4518,4518,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4519,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4519,4519,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4520,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4520,4520,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4521,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4521,4521,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4522,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4522,4522,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4523,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4523,4523,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4524,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4524,4524,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4525,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4525,4525,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4526,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4526,4526,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4527,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4527,4527,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4528,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4528,4528,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4529,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4529,4529,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4530,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4530,4530,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4531,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4531,4531,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4532,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4532,4532,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4533,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4533,4533,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4534,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4534,4534,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4535,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4535,4535,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4536,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4536,4536,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4537,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4537,4537,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4538,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4538,4538,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4539,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4539,4539,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4540,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4540,4540,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4541,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4541,4541,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4542,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4542,4542,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4543,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4543,4543,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4544,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4544,4544,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4545,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4545,4545,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4546,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4546,4546,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4547,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4547,4547,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4548,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4548,4548,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4549,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4549,4549,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4550,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4550,4550,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4551,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4551,4551,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4552,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4552,4552,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4553,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4553,4553,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4554,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4554,4554,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4555,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4555,4555,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4556,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4556,4556,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4557,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4557,4557,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4558,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4558,4558,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4559,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4559,4559,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4560,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4560,4560,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4561,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4561,4561,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4562,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4562,4562,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4563,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4563,4563,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4564,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4564,4564,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4565,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4565,4565,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4566,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4566,4566,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4567,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4567,4567,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4568,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4568,4568,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4569,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4569,4569,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4570,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4570,4570,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4571,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4571,4571,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4572,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4572,4572,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4573,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4573,4573,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4574,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4574,4574,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4575,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4575,4575,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4576,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4576,4576,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4577,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4577,4577,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
4578,H2_hub_CH3OH_synthesis_CO2_CH3OH_synthesis,2030,1,4578,4578,H2_hub,CH3OH_synthesis,CO2,CH3OH_synthesis,==,0.0,7.0,914.6612146474799
